Unnamed: 0,participant,correct_resp,resp,stim_interval,rt,vivid_report,correct,participant_hr,stim_hr,resp_hr,dur_hr,viv_hr
182,g,2.0,2.0,0.1,1.428168457990978,3.0,1.0,0.54,0.5333333333333333,0.7346938775510204,0.5384615384615384,0.6666666666666666
183,g,2.0,1.0,0.2,1.320346749969758,3.0,0.0,0.54,0.5333333333333333,0.5684931506849316,0.625,0.6666666666666666
184,g,2.0,2.0,0.25,0.6389094169717282,3.0,1.0,0.54,0.5333333333333333,0.7346938775510204,0.7333333333333333,0.6666666666666666
185,g,2.0,2.0,0.25,2.2031375829828903,3.0,1.0,0.54,0.5333333333333333,0.7346938775510204,0.7333333333333333,0.6666666666666666
186,g,1.0,2.0,0.425,4.449306166963652,4.0,0.0,0.54,0.7614678899082569,0.7346938775510204,0.4166666666666667,0.7647058823529411
187,g,2.0,1.0,0.45,1.527623166970443,2.0,0.0,0.54,0.5333333333333333,0.5684931506849316,0.6666666666666666,0.5421686746987951
188,g,2.0,2.0,0.35,0.7462519989931025,2.0,1.0,0.54,0.5333333333333333,0.7346938775510204,0.875,0.5421686746987951
189,g,2.0,1.0,0.275,3.0431097500259057,2.0,0.0,0.54,0.5333333333333333,0.5684931506849316,0.5454545454545454,0.5421686746987951
190,g,2.0,1.0,0.1,0.935800792009104,3.0,0.0,0.54,0.5333333333333333,0.5684931506849316,0.5384615384615384,0.6666666666666666
191,g,2.0,2.0,0.475,0.6477535410085693,4.0,1.0,0.54,0.5333333333333333,0.7346938775510204,0.6153846153846154,0.7647058823529411
192,g,1.0,2.0,0.05,0.9668145829928108,3.0,0.0,0.54,0.7614678899082569,0.7346938775510204,0.5789473684210527,0.6666666666666666
193,g,1.0,1.0,0.05,8.443291124945972,1.0,1.0,0.54,0.7614678899082569,0.5684931506849316,0.5789473684210527,0.4117647058823529
194,c,1.0,1.0,0.475,2.689609290973749,1.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.6153846153846154,0.4117647058823529
195,c,2.0,2.0,0.325,0.6653791660210118,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.6,0.5421686746987951
196,c,1.0,2.0,0.4,0.8622487910324708,2.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.5454545454545454,0.5421686746987951
197,c,1.0,1.0,0.425,0.7864011249621399,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.4166666666666667,0.5421686746987951
198,c,2.0,1.0,0.15,2.6924976659938693,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.7142857142857143,0.5421686746987951
199,c,1.0,1.0,0.275,1.286276832979638,1.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.5454545454545454,0.4117647058823529
200,c,2.0,2.0,0.275,2.214992333028931,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.5454545454545454,0.5421686746987951
201,c,1.0,1.0,0.05,4.182020083011594,1.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.5789473684210527,0.4117647058823529
202,c,2.0,2.0,0.075,3.857467041001655,3.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.7272727272727273,0.6666666666666666
203,c,2.0,1.0,0.175,4.51214666699525,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.6666666666666666,0.5421686746987951
204,c,1.0,1.0,0.025,2.154544332996011,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.5454545454545454,0.5421686746987951
205,c,2.0,1.0,0.35,3.565248832979705,3.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.875,0.6666666666666666
206,c,1.0,1.0,0.075,1.1145935829845257,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.7272727272727273,0.5421686746987951
207,c,2.0,2.0,0.45,0.906082957983017,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.6666666666666666,0.5421686746987951
208,c,2.0,1.0,0.075,0.8953822490293533,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.7272727272727273,0.5421686746987951
209,c,2.0,1.0,0.425,1.3538362499675711,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.4166666666666667,0.5421686746987951
210,c,1.0,2.0,0.025,1.1341504579759203,2.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.5454545454545454,0.5421686746987951
211,c,2.0,1.0,0.05,0.6641452490002848,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.5789473684210527,0.5421686746987951
212,c,2.0,2.0,0.2,2.947823874012101,3.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.625,0.6666666666666666
213,c,2.0,2.0,0.05,1.3169107499998065,4.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.5789473684210527,0.7647058823529411
214,c,2.0,1.0,0.1,0.5613614989561029,3.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.5384615384615384,0.6666666666666666
215,c,2.0,2.0,0.25,1.5262387919938192,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.7333333333333333,0.5421686746987951
216,c,2.0,2.0,0.25,4.22020533302566,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.7333333333333333,0.5421686746987951
217,c,1.0,1.0,0.15,1.4003012910252437,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.7142857142857143,0.6666666666666666
218,c,1.0,1.0,0.175,0.8762137500452809,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.6666666666666666,0.6666666666666666
219,c,2.0,1.0,0.225,1.060455583035946,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.5,0.5421686746987951
220,c,2.0,2.0,0.075,0.873000374995172,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.7272727272727273,0.5421686746987951
221,c,2.0,1.0,0.3,1.042309457960073,3.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.6363636363636364,0.6666666666666666
222,c,2.0,2.0,0.15,2.5744212919962592,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.7142857142857143,0.5421686746987951
223,c,1.0,1.0,0.425,4.279887416050769,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.4166666666666667,0.5421686746987951
224,c,2.0,1.0,0.125,1.3006976249744184,3.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.5789473684210527,0.6666666666666666
225,c,2.0,2.0,0.325,1.904747833032161,2.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.6,0.5421686746987951
226,c,2.0,1.0,0.475,6.757396458007861,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.6153846153846154,0.5421686746987951
227,c,2.0,1.0,0.425,6.269064665946644,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.4166666666666667,0.5421686746987951
228,c,1.0,1.0,0.3,1.3950584579724818,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.6363636363636364,0.6666666666666666
229,c,1.0,2.0,0.425,1.8539322490105403,2.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.4166666666666667,0.5421686746987951
230,c,1.0,2.0,0.375,8.77878024999518,1.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.875,0.4117647058823529
231,c,2.0,1.0,0.425,1.5689712919993326,3.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.4166666666666667,0.6666666666666666
232,c,1.0,2.0,0.25,8.616249748971313,2.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.7333333333333333,0.5421686746987951
233,c,1.0,1.0,0.15,1.573750082985498,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.7142857142857143,0.6666666666666666
234,c,1.0,1.0,0.35,1.0072080829995684,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.875,0.5421686746987951
235,c,1.0,1.0,0.175,1.0950494999997318,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.6666666666666666,0.6666666666666666
236,c,1.0,2.0,0.475,1.2661012079915963,3.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.6153846153846154,0.6666666666666666
237,c,2.0,1.0,0.35,6.704942415992264,2.0,0.0,0.58,0.5333333333333333,0.5684931506849316,0.875,0.5421686746987951
238,c,1.0,1.0,0.05,1.1420930420281366,3.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.5789473684210527,0.6666666666666666
239,c,2.0,2.0,0.325,0.4924212080077268,3.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.6,0.6666666666666666
240,c,2.0,2.0,0.225,1.7776187919662334,4.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.5,0.7647058823529411
241,c,1.0,1.0,0.45,5.174028625013307,2.0,1.0,0.58,0.7614678899082569,0.5684931506849316,0.6666666666666666,0.5421686746987951
242,c,1.0,2.0,0.1,4.302093541016802,3.0,0.0,0.58,0.7614678899082569,0.7346938775510204,0.5384615384615384,0.6666666666666666
243,c,2.0,2.0,0.475,0.6795836240053177,3.0,1.0,0.58,0.5333333333333333,0.7346938775510204,0.6153846153846154,0.6666666666666666
