trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,2,1.4215667910175398,177.44793437502813,None,177.44793437502813,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,30,0,30,0,6.5241379590006545,,180.04863299999852,None,,,,,,,,,0.15,1,179.89855779201025,None,1,0.6373665829887614,181.048219584045,None,181.048219584045,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,3,1.364452792040538,181.7142874590354,None,181.7142874590354,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,31,0,31,0,6.5241379590006545,,184.39875512500294,None,,,,,,,,,0.30000000000000004,2,184.09855733404402,None,1,0.4395015829941258,185.39919558400288,None,185.39919558400288,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,2,1.5025180830270983,185.86498183402,None,185.86498183402,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,32,0,32,0,6.5241379590006545,,188.6822972500231,None,,,,,,,,,0.275,2,188.3983516250155,None,2,0.7067971660289913,189.6820357090328,None,189.6820357090328,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,3,1.1953572920174338,190.415436084033,None,190.415436084033,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,33,0,33,0,6.5241379590006545,,192.9656717920443,None,,,,,,,,,0.32500000000000007,2,192.63223720900714,None,1,1.381797208043281,193.9659716670285,None,193.9659716670285,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,2,0.9786469989921898,195.3653951670276,None,195.3653951670276,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,34,0,34,0,6.5241379590006545,,197.4656224170467,None,,,,,,,,,0.1,1,197.36531154200202,None,1,0.5756511240033433,198.4663535419968,None,198.4663535419968,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,4,1.075529291993007,199.06547408399638,None,199.06547408399638,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,35,0,35,0,6.5241379590006545,,201.51599037501728,None,,,,,,,,,0.35000000000000003,2,201.16567258402938,None,2,0.7557172079687007,202.51607291703112,None,202.51607291703112,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,2,1.1781289580394514,203.2989420000231,None,203.2989420000231,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,36,0,36,0,6.5241379590006545,,205.84946645901073,None,,,,,,,,,0.35000000000000003,2,205.49923450005008,None,2,0.7939227909664623,206.84928200003924,None,206.84928200003924,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,2,1.72392216703156,207.66596829204354,None,207.66596829204354,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,37,0,37,0,6.5241379590006545,,210.59992458403576,None,,,,,,,,,0.17500000000000002,2,210.41562400001567,None,1,1.5702657080255449,211.5996674170019,None,211.5996674170019,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,2,1.027253833017312,213.1988859170233,None,213.1988859170233,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,38,0,38,0,6.5241379590006545,,215.74977658403805,None,,,,,,,,,0.5,2,215.2491670420277,None,2,1.1449119580211118,216.74941608402878,None,216.74941608402878,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,4,1.0290618329891004,217.91617100004805,None,217.91617100004805,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,39,0,39,0,6.5241379590006545,,220.44996183400508,None,,,,,,,,,0.47500000000000003,1,219.9661022920045,None,1,0.5977546659996733,221.4502844590461,None,221.4502844590461,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,2,1.039774083008524,222.0662285000435,None,222.0662285000435,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,40,0,40,0,6.5241379590006545,,224.38338108401513,None,,,,,,,,,0.25,1,224.13375095900847,None,1,0.8289787080138922,225.38328495901078,None,225.38328495901078,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,3,1.0759211240219884,226.23346362501616,None,226.23346362501616,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,41,0,41,0,6.5241379590006545,,228.53390262502944,None,,,,,,,,,0.2,2,228.3332842090167,None,2,0.8430963330320083,229.53329400002258,None,229.53329400002258,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,4,1.1362681669997983,230.39985808404163,None,230.39985808404163,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,42,0,42,0,6.5241379590006545,,232.9672077090363,None,,,,,,,,,0.4,1,232.5673859170056,None,1,0.697578291001264,233.96665783401113,None,233.96665783401113,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,3,1.1635632080142386,234.68359962501563,None,234.68359962501563,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,43,0,43,0,6.5241379590006545,,237.08398395904806,None,,,,,,,,,0.2,1,236.8706320420024,None,2,0.5782838740269653,238.08416075003333,None,238.08416075003333,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,4,1.1466869579744525,238.68360516702523,None,238.68360516702523,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,44,0,44,0,6.5241379590006545,,240.98424116702517,None,,,,,,,,,0.125,2,240.85025229200255,None,2,0.7457476659910753,241.98374570900341,None,241.98374570900341,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,3,2.4238290829816833,242.75043087505037,None,242.75043087505037,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,45,0,45,0,6.5241379590006545,,246.60128354199696,None,,,,,,,,,0.4,2,246.20084141701227,None,1,0.4639167499844916,247.60051083401777,None,247.60051083401777,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,2,1.4220383330248296,248.08423725003377,None,248.08423725003377,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,46,0,46,0,6.5241379590006545,,250.58410145901144,None,,,,,,,,,0.05,1,250.53442541701952,None,1,1.2823885830002837,251.5839072500239,None,251.5839072500239,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,2,1.319239208009094,252.88414500001818,None,252.88414500001818,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,47,0,47,0,6.5241379590006545,,255.43392545904499,None,,,,,,,,,0.2,2,255.2341244170093,None,1,1.9370984999695793,256.4345257090172,None,256.4345257090172,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,2,0.8940775410155766,258.4006414170144,None,258.4006414170144,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,48,0,48,0,6.5241379590006545,,260.51784737501293,None,,,,,,,,,0.2,1,260.3174641249934,None,1,0.8597594579914585,261.5180433750502,None,261.5180433750502,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,3,1.3104961240314879,262.40128066705074,None,262.40128066705074,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,49,0,49,0,6.5241379590006545,,265.13480754202465,None,,,,,,,,,0.4,1,264.73406775004696,None,1,1.0612472500069998,266.13462012499804,None,266.13462012499804,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,3,1.134592332993634,267.2179107500124,None,267.2179107500124,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
